day,ntweets
2021-01-06,2672795
2021-01-07,2335900
2021-01-08,2474368
2021-01-09,2396852
2021-01-10,2291925
2021-01-11,2393457
2021-01-12,2477267
2021-01-13,2434037
2021-01-14,2350724
2021-01-15,2362318
2021-01-16,2319420
2021-01-17,2287619
2021-01-18,2194037
2021-01-19,2362153
2021-01-20,2612587
2021-01-21,2397681
2021-01-22,2396190
2021-01-23,2291180
2021-01-24,2408695
2021-01-25,2289606
2021-01-26,2406459
2021-01-27,2441242
2021-01-28,2353623
2021-01-29,2373416
2021-01-30,2360745
2021-01-31,2232215
2021-02-01,2312215
2021-02-02,2519751
2021-02-03,2376894
2021-02-04,2374989
2021-02-05,2388902
2021-02-06,2446459
2021-02-07,2336563
2021-02-08,2262774
2021-02-09,2344430
2021-02-10,2307412
2021-02-11,2296314
2021-02-12,2356190
2021-02-13,2405383
2021-02-14,2263685
2021-02-15,2109813
2021-02-16,2272049
2021-02-17,2284472
2021-02-18,2263602
2021-02-19,2296645
2021-02-20,2356356
2021-02-21,2180621
2021-02-22,2293167
2021-02-23,2305590
2021-02-24,2311552
2021-02-25,2356190
2021-02-26,2353871
2021-02-27,2218964
2021-02-28,2149979
2021-03-01,2153209
2021-03-02,2243726
2021-03-03,2369275
2021-03-04,2427908
2021-03-05,2308985
2021-03-06,2223685
2021-03-07,2259875
2021-03-08,2536894
2021-03-09,2283146
2021-03-10,2280165
2021-03-11,2320331
2021-03-12,2379378
2021-03-13,2269151
2021-03-14,2279337
2021-03-15,2173995
2021-03-16,2195196
2021-03-17,2220703
2021-03-18,2331842
2021-03-19,2343850
2021-03-20,2259296
2021-03-21,2218136
2021-03-22,2133995
2021-03-23,2135403
2021-03-24,2144182
2021-03-25,2258219
2021-03-26,2308074
2021-03-27,2122732
2021-03-28,1999420
2021-03-29,2031884
2021-03-30,2038757
2021-03-31,2149151
2021-04-01,2093747
2021-04-02,2043726
2021-04-03,2003561
2021-04-04,1964968
2021-04-05,2053913
2021-04-06,2131180
2021-04-07,2168115
2021-04-08,2210020
2021-04-09,2379875
2021-04-10,2210434
2021-04-11,2193126
2021-04-12,2082236
2021-04-13,2040579
2021-04-14,2073291
2021-04-15,2060289
2021-04-16,2104099
2021-04-17,1693913
2021-04-18,2095403
2021-04-19,2294078
2021-04-20,2366459
2021-04-21,2045217
2021-04-22,2004472
2021-04-23,2027660
2021-04-24,1893250
2021-04-25,1943768
2021-04-26,1897888
2021-04-27,2072298
2021-04-28,2092173
2021-04-29,2198095
2021-04-30,2098219
2021-05-01,1885383
2021-05-02,2011180
2021-05-03,1894824
2021-05-04,2109565
2021-05-05,2129855
2021-05-06,2255734
2021-05-07,2346501
2021-05-08,2348322
2021-05-09,2113623
2021-05-10,2091925
2021-05-11,2216314
2021-05-12,2152049
2021-05-13,2263271
2021-05-14,2185672
2021-05-15,2155196
2021-05-16,2090434
2021-05-17,2088530
2021-05-18,2210766
2021-05-19,2191387
2021-05-20,2148737
2021-05-21,2156935
2021-05-22,2368530
2021-05-23,2111966
2021-05-24,1952795
2021-05-25,1978716
2021-05-26,2292836
2021-05-27,2030144
2021-05-28,2049026
2021-05-29,1979296
2021-05-30,1648447
2021-05-31,1727370
2021-06-01,1984761
2021-06-02,2031304
2021-06-03,1991221
2021-06-04,2021035
2021-06-05,1788571
2021-06-06,1904099
2021-06-07,1961159
2021-06-08,2034699
2021-06-09,2102608
2021-06-10,2104513
2021-06-11,2172670
2021-06-12,2044140
2021-06-13,2130848
2021-06-14,2164472
2021-06-15,2175900
2021-06-16,2217888
2021-06-17,2164968
2021-06-18,2521656
2021-06-19,1867991
2021-06-20,1819378
2021-06-21,2003726
2021-06-22,2209440
2021-06-23,2033954
2021-06-24,1945590
2021-06-25,2149896
2021-06-26,1977888
2021-06-27,1874451
2021-06-28,2435445
2021-06-29,2565879
2021-06-30,2141532
2021-07-01,2072049
2021-07-02,2221200
2021-07-03,2152629
2021-07-04,1856645
2021-07-05,2078426
2021-07-06,2266004
2021-07-07,2714120
