Emotion,2019-06-06,2019-06-13,2019-06-20,2019-06-27,2019-07-04,2019-07-11,2019-07-18,2019-07-25,2019-08-01,2019-08-08,2019-08-15,2019-08-22,2019-08-29,2019-09-05,2019-09-12,2019-09-19,2019-09-26,2019-10-03,2019-10-10,2019-10-17,2019-10-24,2019-10-31,2019-11-07,2019-11-14,2019-11-21,2019-11-28,2019-12-05,2019-12-12,2019-12-19,2019-12-26,2020-01-02,2020-01-09,2020-01-16,2020-01-23,2020-01-30,2020-02-06,2020-02-13,2020-02-20,2020-02-27,2020-03-05,2020-03-12,2020-03-19,2020-03-26,2020-04-02,2020-04-09,2020-04-16,2020-04-23,2020-04-30,2020-05-07,2020-05-14,2020-05-21,2020-05-28,2020-06-04,2020-06-11,2020-06-18,2020-06-25,2020-07-02,2020-07-09,2020-07-16,2020-07-23,2020-07-30,2020-08-06,2020-08-13,2020-08-20,2020-08-27,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-01,2020-10-08,2020-10-15,2020-10-22,2020-10-29,2020-11-05,2020-11-12,2020-11-19,2020-11-26,2020-12-03,2020-12-10,2020-12-17,2020-12-24,2020-12-31,2021-01-07,2021-01-14,2021-01-21,2021-01-28,2021-02-04,2021-02-11,2021-02-18,2021-02-25,2021-03-04,2021-03-11,2021-03-18,2021-03-25,2021-04-01,2021-04-08,2021-04-15,2021-04-22,2021-04-29,2021-05-06,2021-05-13,2021-05-20,2021-05-27,2021-06-03,2021-06-10,2021-06-17,2021-06-24,2021-07-01,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-05,2021-08-12,2021-08-19,2021-08-26,2021-09-02,2021-09-09,2021-09-16,2021-09-23,2021-09-30,2021-10-07,2021-10-14,2021-10-21,2021-10-28,2021-11-04,2021-11-11,2021-11-18,2021-11-25,2021-12-02,2021-12-09,2021-12-16,2021-12-23,2021-12-30,2022-01-06,2022-01-13,2022-01-20,2022-01-27,2022-02-03,2022-02-10,2022-02-17,2022-02-24,2022-03-03,2022-03-10,2022-03-17,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-19,2022-05-26,2022-06-02,2022-06-09,2022-06-16,2022-06-23,2022-06-30,2022-07-07,2022-07-14,2022-07-21,2022-07-28,2022-08-04,2022-08-11,2022-08-18,2022-08-25,2022-09-01,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-06,2022-10-13,2022-10-20,2022-10-27,2022-11-03,2022-11-10,2022-11-17,2022-11-24,2022-12-01,2022-12-08,2022-12-15,2022-12-22,2022-12-29,2023-01-05,2023-01-12,2023-01-19,2023-01-26,2023-02-02,2023-02-09,2023-02-16,2023-02-23,2023-03-02
0,0.0014414247017721816,0.0010506164231736336,0.0012937833457006055,0.000960111423799187,0.001090876818595654,0.0009593367902352324,0.0010712540489749567,0.0008668419964281638,0.0013607272028666683,0.0014021465361682473,0.0008063274892021743,0.0006949224206297733,0.0008895228617176981,0.0012386470602523624,0.0011429401812096617,0.0012483833301560443,0.0009880766855684341,0.001002942109405175,0.0008889132896762464,0.0007273983361012093,0.0008956638687127316,0.0009453635012000472,0.0010862614632090651,0.0012221654583211895,0.0010645915911113857,0.0008893813544469054,0.0017683598666261625,0.0010733465900008622,0.0012094738540083805,0.001017190956805422,0.0014053993516451202,0.0003402885641599962,0.000266838388290136,0.0004557281163102722,0.0005447259238027691,0.0013609183167750283,0.0004963189286482095,0.0014018681990680903,0.001635562928719092,0.0008928671753584583,0.0001883607019925293,0.0003477401711935446,0.0006085573277961442,0.0005998546949208094,0.00016863586447604106,0.00042421942966257563,0.00048790277721328935,0.0002382008446155659,0.0007100162662907917,0.00041473010300916433,0.0002422578458320279,0.001119074877862225,0.00021720883940279379,0.0011909510102476872,0.0008390472606285115,0.0004520333154849343,0.0005310109236618121,0.00043112545959949066,0.0005137426446280458,0.0008946217713688753,0.0012161081528704986,0.0006874276028534076,0.0007639791309658417,0.0014220538063692168,0.0013072033507961045,0.001713086770662553,0.0007415907233259134,0.0003176811913927935,0.0006884543493381301,0.0009384867527342689,0.001249489510678492,0.0007367143126044251,0.0008572650626494039,0.0008070843895663593,0.00032308885601322056,0.0008496319240752115,0.0008327321707332303,0.0008429330847557814,0.00041284983886824556,0.0006381518317708946,0.0005790776115049745,0.0015886219341068708,0.000410472281330998,0.00036696970333509603,0.0006410495935072369,0.0002681415070679982,0.001460587910966149,0.0011243960429669464,0.0007858268929633816,0.000503216274914231,0.0007018193934645867,0.0006666519530342807,0.0015788045106118532,0.0011334273402607842,0.0007992614660215835,0.0006794955899900757,0.0009303454004537138,0.0010324772086946598,0.0015357418816227763,0.0009291472883427687,0.0005323363202517584,0.0005643737253438807,0.000655994678687799,0.0008084205381874377,0.0009452239378165306,0.0005653135133762532,0.0013906286413933877,0.0004749681487183466,0.0015480419797332169,0.0010114592464457671,0.0012675764838089077,0.0004288877364181154,0.0012100855659674004,0.0007949497888337653,0.0005739541517749025,0.0004988557728716536,0.0013493264920147574,0.00038311082106670116,0.0005552398707565409,0.00036125788292977744,0.000650182095716989,0.00042387196334008336,0.000942847573199046,0.0010160828440614722,0.0010703859860141662,0.0009910573052756889,0.0004618572295952639,0.00022389908341473584,0.0006019173912603648,0.0007620243455569664,0.0006106093817712654,0.0005777459107916272,0.0008190240866554177,0.0003573625578018547,0.00027256965353053,0.0012608807318928773,0.0010862874691206059,0.00032835299429327945,0.00177020877294356,0.0007664420328200805,0.0008592961673130617,0.0006641803801545442,0.000829882333265175,0.0009002476170016261,0.0008408862068590928,0.0009319078894385324,0.0005551026533427538,0.0007752961284650973,0.0014020193404578052,0.0010048935420331252,0.0013856504281998029,0.0004689014387297519,0.0007214896932548065,0.0014942096710461317,0.00042323963813619694,0.0008302361037817007,0.0009538390235682926,0.0005750699266932723,0.0008052708173308609,0.0008215990493164682,0.001014698458775065,0.0003989364628726122,0.00041360247031012597,0.0006630284030350708,0.0011597123419002653,0.0011364155242144847,0.0015904458773290386,0.000649348151766116,0.0003893265902273235,0.0005868724480760257,0.0008486823639765717,0.0020771821204134564,0.0014283727891423626,0.0014956465249173823,0.0007144144653354001,0.0008468187574255826,0.0009465988371522016,0.0011172200947712873,0.001011387722109358,0.0005583533598701784,0.0011832444892959427,0.0012973554413046706,0.002279180917339252,0.0006619838590776084,0.0007956404321006971,0.00028136437133607917,0.0007518888932757761,0.001445622570467564,0.0003864292544381698,0.00043602457492699644,0.000622929246140913,0.0008133063896709203,0.0006044948173887122,0.0011995819012823982,0.0008347905015321455,0.0007341134221004353
1,0.0001211724399127867,0.00011592127618988978,0.00010343382398360079,8.194823788191253e-05,9.581796390070174e-05,0.0001038474825638791,0.0001070803137366516,0.00010073309624998305,0.0001341335045817016,0.00018226471770224073,6.623009599963093e-05,8.160712243205914e-05,0.00010681886210501812,9.884368916217579e-05,0.00010913882153664733,0.00012651689364029384,0.0001370872841673254,0.00012666730374359946,7.662756705021368e-05,4.7027936955679196e-05,6.0615897968685495e-05,9.945444843477702e-05,9.678596284448115e-05,0.00012000098175325435,7.297420797067745e-05,8.90916780662554e-05,0.00016959099472976246,9.714290986121422e-05,0.00010433079676355205,0.00016897018635798623,0.0001110476742991584,0.0019716492550915675,0.002118131566343262,0.0017222113563656106,0.001114821583541803,0.0010074626411592513,0.0009599692713262109,0.0007630113481727375,0.0006911914371353411,0.0006979998144880373,0.0017772715782520265,0.0010964956540295556,0.0025392918263932194,0.0012449507510141177,0.0016078728676873987,0.0026285335383061993,0.0020727412426291615,0.0014153163309306826,0.0010007154535079943,0.0014516697442825467,0.0015184681299063585,0.0011675015998405369,0.0014027033081320806,0.0011102684090587677,0.0004912988532006724,0.0009277559202725327,0.0014068497050808038,0.0017197428421867667,0.0015144071642252844,0.0009937694604404523,0.00017586897440935445,0.0007644514635497312,0.0010820415701565,0.0012408607947042682,0.0009561696382180296,0.0005038569517200386,0.001486108138827158,0.001710747933778256,0.0014490631005586786,0.0005809289459282052,0.0008244832501784316,0.0011258032824393194,0.0006563673783533286,0.0027002986346248647,0.0013829762170122883,0.002088416511343705,0.0011636778683585592,0.0005321237869311491,0.00136304843348245,0.002425251375111892,0.0015861612021341287,0.0008500898827679682,0.001393782883953487,0.0023072614138359704,0.0009932338899870218,0.0012615684878303003,0.0014637547539377515,0.0005782988022499768,0.0005700106489552548,0.0014369863203923972,0.0007427198838490412,0.0005540536653585671,0.000870192327311381,0.0007190617041882063,0.0012823795781379931,0.0006989365822942739,0.0010857652433828857,0.0011906857212026667,0.0005956920426688939,0.00152841566739077,0.0007792141606193237,0.0009762871222742775,0.0011877795844692951,0.0006885630285443534,0.001002955724475274,0.0016655876045035712,0.0005499455986037072,0.0013206332490808491,0.0004955309448505419,0.0006405804297589413,0.0004790144836364973,0.0008229927130716464,0.0001617322811410027,0.0009545831532311699,0.0011313857831850905,0.0012504162163747834,0.0007969627050549155,0.0012922266212396893,0.0006066174499688825,0.0010794113903627833,0.0017901685297601721,0.0007831195394860213,0.0007040628734052313,0.0008505673557260618,0.00047556455583201983,0.0006713294321387675,0.001139313233593353,0.0010959484894139005,0.0008729876689099081,0.00138819137438011,0.00113216766741151,0.0012004910038218909,0.0008624910358871918,0.0015853981614735945,0.0014012978714049718,0.001236626181879985,0.0005560441243954827,0.0017827781460916902,0.0005219941552158768,0.0005809119015631525,0.00041631059380076163,0.0007737480979909339,0.0007456977720772917,0.0011985840138923453,0.0011989056011679987,0.000627616543042031,0.0005958436426734437,0.001007656734904172,0.0008939355966145701,0.0006858844874265135,0.0005656805975378987,0.000761957746068087,0.0011159196166423246,0.0009809506439198313,0.0017010454892140148,0.0007995735159727069,0.0011934786203030346,0.001413845557240312,0.0004442368614683501,0.0007740030924157538,0.0009790828527246553,0.0012690709615297946,0.0011229758239334586,0.0011930232393349005,0.00018554770204950443,0.0009560648269808514,0.0003988314796719239,0.0011976314181021187,0.0008503020560608143,0.0008473373934463791,0.001076857739063386,0.0007047127871176784,0.00036205024965410006,0.00045390479046728547,0.0006879943697685187,0.0006779831049494422,0.0008171787343195902,0.0006775652736461746,0.0006535255492892578,0.001011838581051494,0.000613840503261609,0.0005051885449480431,0.0007108088605004559,0.0009563539158251144,0.0008318503078950324,0.0017459511672769823,0.000652765530051358,0.00018678801016384084,0.0015012007789442007,0.001414345204857681,0.0013080037129639232,0.0010100335919739135,0.0010205643283902831,0.0004605068668507739,0.0009995225152147126,0.0012055050092721232
2,3.554072161193744e-05,3.960710441255344e-05,3.334260134311151e-05,2.8127993380699934e-05,3.2535658734644814e-05,3.267042543848575e-05,3.4308018417394946e-05,3.5646696415803095e-05,3.810244246915673e-05,5.515543821346114e-05,3.1144748432243574e-05,3.5466933303851536e-05,3.491037756271353e-05,3.075824611764588e-05,3.442997364855316e-05,3.301468103611427e-05,4.659596482614603e-05,4.994399883964107e-05,3.248150587369381e-05,2.0169835313677e-05,2.5660879091127243e-05,3.3344399884693844e-05,2.837343753121502e-05,4.105209274749555e-05,2.7728621275358022e-05,2.9211516501037593e-05,4.1772270426942984e-05,3.732116999310975e-05,3.026396363994266e-05,4.997351487059376e-05,2.992116262827693e-05,0.0002952724901857273,0.0003669759666596661,0.00023039094710028963,0.00020820058571846545,0.00019225070717903136,0.00020058204809396684,0.00020499758137648705,0.0001662358593050861,0.00022730583679706485,0.00021085502457385275,0.0002190799492150175,0.0003246215434883126,0.0002283739428603049,0.00027840249662469674,0.00037883567697287733,0.00033246620515403613,0.0004048178319955298,0.00019265925084335222,0.00031541031115551733,0.000267473384803818,0.0002228151948324708,0.0002377920582079529,0.00021141192878215698,0.00016727244749228375,0.00036391823426593637,0.00024247966953261368,0.0003549472326847436,0.0002140900422669567,0.0002487341208669669,5.514222454898743e-05,0.00019452771515924284,0.00020340117209203257,0.0003324380373329383,0.0003353185148177396,0.00015578329792327318,0.0003262849952847979,0.000284592979397047,0.00041452152514338537,0.00018017540308505885,0.0002499881373696944,0.000255698451881603,0.00023979917214029812,0.0006266097349233224,0.00027599117328609425,0.0003052827641981004,0.0003545462724115822,0.0001491283167734725,0.0005252049665915414,0.0006000453855660836,0.0003528936233775148,0.00017479875171768632,0.00039543907452630476,0.0003768226021056309,0.0003479702132271001,0.00037300367807704406,0.00028818784829005574,0.00025769668200643637,0.00019074468514173047,0.00021150167493861894,0.0001572784575783359,0.00017686199784021638,0.00018908963147516998,0.0001721389609041335,0.00024034457093122797,0.0002167427678465561,0.0003023147848697505,0.00031263971581383385,0.00020877017016056597,0.00032416259979592963,0.00024533614688393435,0.00032444004045721896,0.0002560288146158829,0.0002923869849834837,0.00028339113671747016,0.00028557743087658237,0.00014737591194791122,0.0003564708286456941,0.00025023357026772165,0.00022041214055299463,0.00016860161264382613,0.0001568992387510626,5.729654215045343e-05,0.00019304800770276743,0.00024115687559649323,0.00027151091754324953,0.0002448292012725339,0.00024306123252921809,0.00024770552476978126,0.00035384093292041286,0.0002695307340736974,0.00023392770543413378,0.00021513775258874546,0.00022389355716843085,0.0002281435260055531,0.000233594926705738,0.00020654673660960298,0.00032981665664619795,0.00017911261937717527,0.00032891820744245236,0.00023142876800816837,0.0002737324727831947,0.0001396886215100146,0.00033856550394713026,0.0002177174295768136,0.0002580015727116747,0.00021846203424482624,0.0003501125708345043,0.00020602804177061174,0.0002057651551931272,0.00022033398390277625,0.00024787029406008186,0.0002295815365334519,0.00038339661026172146,0.0003514598874216901,0.0001922416578036046,0.00022187816794065894,0.00028764920837396344,0.0001382942556985789,0.00031324849862641725,0.00010499111592636723,0.0003669232297576208,0.00028954080359424597,0.00028132242178320334,0.00044502257076644013,0.000333052299124148,0.00048564301130458174,0.00017747977333311128,0.00014758345443413034,0.0004198789169540973,0.00027294859222442013,0.00020125803171415767,0.00046280145806116836,0.00026047867307883444,5.44446374732388e-05,0.00018412354321384328,0.00020863530521157968,0.0003960932755713742,0.0003174754669983404,0.00042143824947764584,0.0002744977909423518,0.00028932301363067127,0.0001648361519128727,0.00020560288414590567,0.00018056276662750114,0.00032687296344562354,0.0002492106674320205,0.00021364403090280427,0.0003132401273564511,0.0002456293868638326,0.0001233352856656822,0.0002415034254838133,0.00019593186707576039,0.00030225941685482207,0.00026254409141124313,0.00028504485838092285,0.00012567166420733854,4.233979625380968e-05,0.00030079839657473075,0.00021430339396539823,0.00031682913691568617,0.0001561723511803059,0.00034008575779580496,0.0002637175151656734,0.00021992669246344575,0.0003873203000761549
3,0.0013502162369341876,0.001228824495750258,0.001696165105256231,0.001738351911077185,0.0015976604263499006,0.0014625006917141192,0.0015893743839684228,0.001416743027205225,0.0021593979493497173,0.0017616708196782405,0.0014395692423122774,0.001515119943497023,0.0013789150898147362,0.0014279743663618838,0.0015384540512452638,0.0017064824469313678,0.0015421725480864624,0.0014908783041178708,0.0018159017493491803,0.0012870150718879536,0.0013601555226677498,0.0015781715342246371,0.001444207155672439,0.0024810632589492344,0.0015431648326707404,0.0013384356937750752,0.0022699034696799457,0.0014556947848190394,0.0023205895606539075,0.0021373368576871775,0.0013544855968260273,0.0005781879322591888,0.0003517659257404215,0.00026608510978076705,0.0004202635189968329,0.00027913450876727587,0.000404563930099755,0.0008860189885788516,0.001546921838171489,0.0008197519141384335,0.00026746762727309915,0.0004883584849763922,0.001145351320753918,0.001070916740947825,0.0007610061369836884,0.0005213783940094085,0.0005539515941912932,0.0004290148026113383,0.001469141930328166,0.0008108029520264015,0.00027160911302753776,0.0012551137090069941,0.0008145270453703502,0.0013665804820927273,0.0010399423693341681,0.0008337404950600425,0.001255652504185667,0.0007793596625439214,0.0006381684639107377,0.0020285189418528305,0.0018694847476886877,0.0011381237230001506,0.0006729649498706137,0.001314044759756028,0.0010180303929221424,0.002675833513615766,0.0012483660652520489,0.0003996926621820052,0.001169143985225496,0.0017236892337689769,0.0011020336226524653,0.0008056512195340426,0.0024902763167259146,0.0012026416887446656,0.0005646824016446672,0.0016986380893564857,0.0010332424604724499,0.001060933879187953,0.0008332977984362499,0.0007436471901605124,0.0011689911605509806,0.0011635728297429316,0.0005846622655655386,0.0010013562171753087,0.0008296807850537658,0.0012533869035113554,0.0015279006381728744,0.0007176129745906756,0.0009138056306798425,0.00051694869843808,0.0011815807396896361,0.0008529187552567041,0.00267263272774203,0.0013274977838485969,0.0012501626940823797,0.0008245855086570164,0.001773265591605222,0.0016844159018286065,0.002843455634055703,0.0011086538973896331,0.0005078961409662019,0.00138234687876313,0.0014436869936875762,0.0010962634370110357,0.0008328967766597417,0.00036039654277131294,0.0047039340290209175,0.00029401943732034754,0.0042478381325408154,0.0016319683343596126,0.0015496761728884146,0.0010776547346669663,0.0019250474978800725,0.0014632052119846416,0.0009027315654126511,0.00035504451128880453,0.002176675202948486,0.0005659940447749312,0.0008011610816955228,0.0010075256757762219,0.0011775263050904038,0.0009372126683382165,0.0017765286011890869,0.002807290577372856,0.0015360196899008248,0.0019273111017440669,0.0008674384534951729,0.00048180302993818815,0.00029938586046658334,0.0008550668704943254,0.0017371726490613693,0.0009143270886428744,0.0011879867767841557,0.0011564170134511053,0.00074119455072299,0.0015435010397825354,0.0016182869133680277,0.0006126464875863214,0.001902506939781512,0.0005857163685720534,0.0011134381923905146,0.0013554269393357022,0.0007597430464443055,0.0017944042035189956,0.0010652228057487334,0.0012503790345611775,0.0019189825857871324,0.0006111296179251435,0.0014284130823815743,0.0019073748832766579,0.0010609048542029598,0.0012075965715341753,0.0014370640077687514,0.001171594479150362,0.0006974272435359641,0.0013263511978134357,0.0015051657205883639,0.0005018020104457843,0.0008727851786788365,0.0014341505456846094,0.0012542533563969726,0.0006713922855469123,0.001218569358406496,0.0016893984978864963,0.0018403516974245804,0.0006930176279326128,0.0019624856897525024,0.0006562942524118264,0.0006159993699103694,0.0020479835457645644,0.0007140295698152999,0.0022195156376086265,0.0016543410572466444,0.0014255432253683976,0.0005711153400653312,0.001473195246721426,0.0010449097029940901,0.0013963207161102442,0.0013847892289218678,0.0004609947247653512,0.0029203335082511827,0.0022489532746020834,0.0011977773224580047,0.0006708121122269483,0.0007714838257971257,0.00048697085727057444,0.0006799703266643587,0.0019263481785144697,0.0007174836475369428,0.0009941652454519279,0.0010475064229515051,0.0007937925488168407,0.0005559660609698591,0.0013753365278159624,0.002145701645152176,0.0008014099583468104
4,0.005886329832918147,0.0036055230146537997,0.0029066097894674403,0.0036847426013993712,0.004126647097655756,0.0027561788456967216,0.004511526531833043,0.00336787303573467,0.005113624854196042,0.0036149834581873817,0.004573806673561132,0.002915856710342224,0.002735953971210048,0.002667938404461179,0.003573816228640858,0.0029824862622770177,0.005236349765546944,0.003162193946168612,0.0032235979353056445,0.003787922474474925,0.003062879817854025,0.003122010387439289,0.003218302030861553,0.0028492398608079396,0.005069311537102017,0.005592598783048563,0.003437584838061758,0.003902874061419137,0.002714150014337946,0.0023821868374059195,0.003900133315685972,0.00026777745291695076,0.00019811339448141396,0.00039178773199779473,0.00019627777466597608,0.0005242891192695609,0.00036088743843762925,0.0007567754101250656,0.0005489811188734706,0.0006079061859505686,0.00032424794496233034,0.00038391809217150905,0.0007437048682819025,0.0009668849159992554,0.00032729128136512744,0.0004999886082063032,0.00039608638879293776,0.00015106648250711173,0.0004843120324869332,0.0003590064118013103,0.00011204425519633077,0.0006925522334938705,0.0002710012618038604,0.0006447956295010826,0.0006671744750313735,0.0004568381428530444,0.00029596219254157674,0.0001827206655281799,0.0003639935695082919,0.0005966297662984843,0.010664199003370812,0.0005212993493330486,0.00047248724420674294,0.0004340474654428661,0.000489784446252628,0.0005737494835577284,0.0004896132730387137,0.0002629960947990284,0.0004094064496980465,0.0005475452624828847,0.0003748357123578572,0.0002754376932643687,0.0008772911217524992,0.00035804220995432344,0.0001998640695532572,0.0006349883847246218,0.0003989039455984944,0.0005220770616867654,0.000369914162362317,0.0003481501325708791,0.0003677120150947566,0.0009289824932046109,0.0010490988400526646,0.00032950299126803805,0.00044286753005762236,0.00045869892757366415,0.0012931828600794225,0.0005630065474766966,0.0004755851686637946,0.00042941739781303666,0.0005979881201231052,0.0003318911603541252,0.00045133195746265286,0.0007134395272839101,0.00100375657688474,0.00026497651196524254,0.000620695945201355,0.00043978634613028866,0.0008250571683909413,0.0004553803341572404,0.00028028224091567464,0.00023091938282568947,0.00040594339877504383,0.0003751719411529297,0.0003993776350813327,0.00038093072653442304,0.0008967466350581432,0.00025385131488615543,0.0011466466437123125,0.0010207983592136927,0.0008622692608973636,0.0002616196058850662,0.013771163764931416,0.000511648623532146,0.0004904831435489143,0.0003539541623183595,0.0006779375378290986,0.0002399844322104272,0.00032985009865034166,0.0004931090147934469,0.000302103333408521,0.0003593394888068424,0.0005399437399411955,0.0004922467833380573,0.0008855955018661988,0.0003785583817542459,0.00035986319601857277,0.00020017261323381774,0.00022213182787833574,0.0004004639585227565,0.0004186059112261553,0.0007822613244069743,0.0011840323779242824,0.0007398793197413766,0.00023575728191103096,0.0004047329442337322,0.0007729955862473048,0.0004636878416100387,0.00046499032583380284,0.0004292789713462142,0.0009172834397935148,0.0005124819441100215,0.00039711706954852487,0.0007502123909596925,0.0009320310475807503,0.0006798681385065564,0.0005868677297616642,0.0006380853989863766,0.0006043635336664188,0.0010893281356505469,0.0008143261822098679,0.0005853166458612335,0.0009025701669574282,0.0006085818750492855,0.0003623620552856366,0.0007040165235729035,0.0004582308044912331,0.00034816252374518796,0.0008945666660906681,0.000627794439215279,0.000346287371632803,0.0003587081718018581,0.0005734310159832389,0.0006999925436168119,0.00919770150278847,0.00048244400818218123,0.0007915534797234613,0.0005618689908125418,0.00031096554684237885,0.0005893048160032777,0.0003241337955774526,0.0007597143481514301,0.00046431216264224416,0.000749892694174914,0.0002963930566414419,0.0005137305629943967,0.0003497908001007133,0.0007067777203189962,0.000686711123576833,0.0005979592371092579,0.0007120332480051062,0.001344445779070913,0.0007141133642427633,0.0004127984290652087,0.0005289021980653174,0.0002755612722408651,0.0013381059524341765,0.0036099398940376837,0.000304377973669645,0.00042533591547844196,0.00033916476947712935,0.0003215530225224583,0.0004010122546612038,0.0009930367845900178,0.0005141161732552746,0.0006634265062778865
5,4.524915201322699e-05,5.257588676528257e-05,5.361773268113268e-05,5.29848945081568e-05,4.215652010728377e-05,4.445515560114188e-05,5.481663326278863e-05,4.1869501358959836e-05,6.307459323871001e-05,5.498066936837631e-05,4.4923896359350124e-05,4.8418745601708225e-05,5.010994821219583e-05,4.428351429481836e-05,4.439752657567908e-05,4.25820277200728e-05,5.54963604773917e-05,5.083166027155528e-05,5.037710858566413e-05,3.052141021839816e-05,3.547269320680613e-05,4.114228034488576e-05,4.731441080938481e-05,5.7286573258608084e-05,3.632047598589594e-05,5.0071234310422595e-05,5.042212161470161e-05,4.923282983817501e-05,4.443539457987811e-05,5.3357642772944304e-05,3.944380004696768e-05,0.00011685031517378874,0.000167307825555163,0.00013479328813201797,0.00014654084006142653,9.022898682031766e-05,0.00013764322101312844,9.246705750296514e-05,0.00010956401664277137,0.00013698690079131382,0.00014044949328875233,6.334629832320804e-05,0.00011708272512123141,0.00013945621102751105,0.00015927801028228216,0.00018923249468101312,0.00014947303884347286,0.0001554989975065091,0.00012133909357330275,0.0001217450908373774,0.00024295831384599787,0.00014093196953708366,0.00013177003387552234,0.0001608784731967461,0.0001279099761126723,0.00013962045930879797,0.00013763085209559379,0.0001746610687049177,9.291944141245345e-05,7.459829875604563e-05,9.202935621175357e-05,0.00017593044599601982,0.00011078921939091657,0.00014370205220954891,0.00020418859507054243,0.0001598270905052601,7.305887618256346e-05,0.0002107043424246058,0.0002544698138170709,0.00016204194051723243,0.0001544402383463428,0.00022875341729227116,0.00016917742531337155,0.0002762756732824112,0.00017325459413668475,8.330938303011682e-05,0.00018878327734888066,0.00017772127543222994,0.00011695453137072764,0.00015675203526641646,0.00019903627947082114,0.00010923516430445534,8.38852830494008e-05,0.00017397255035420667,8.520780571448227e-05,9.280207613193703e-05,0.00018167473039496507,0.00013954992138729417,0.00012172619816990249,0.00015109793201439903,0.00012448846056622997,8.818154618901452e-05,0.00020348574143853605,0.00017543728299049822,0.00013716147551412483,0.00011402044595867355,0.00016461360951236514,0.00014346686497468397,0.00016441140311931334,0.00022986997959049127,7.338807272332382e-05,0.00023579334576524503,0.00017483638809352443,0.00016394913692501233,0.00010119495098905861,0.00021534340342084236,0.0002697876923392517,0.00012069620276635717,0.00021749953942751254,0.0001530312921866006,0.0003278715078544714,0.00012358731845798498,8.522813527491734e-05,8.700400275589715e-05,0.00022426736496732324,0.0001415976605962488,0.0002504609567810512,0.00014074338632865668,0.00010426419716700331,0.00010965009912955459,0.00014316225562729378,9.001060979123565e-05,0.00011896011024608022,0.0001367845166904802,0.00012639934183358292,0.00026393936192325995,0.00017265589232202673,0.00014431334107993797,0.0001333978506641298,0.00017249910571792704,0.00025281906429879263,7.645775158438006e-05,0.00010805081336551225,0.00015290794112123862,5.7992667868544956e-05,0.00012818656040491927,0.00011338676307139916,0.0001335614514884398,0.00011911891481375392,0.00010290311261851315,0.00013095812743628698,0.00010269867412686651,0.00011087597453833809,0.00026132369241915754,0.00016049707972911608,0.00022664648990260438,6.146832980507e-05,9.8130349440817e-05,0.0002608913919567968,0.00015779592784288533,0.0001228343242135832,0.0001176155258230338,0.00015585740360442025,0.0001715285870764305,0.0002888250147988103,0.0001699936268751312,0.0002230973876563347,0.00012391399542506233,0.00011215887279183434,0.00015366133628367252,0.000128019246896649,0.000190245402781386,0.00013821869071188874,0.00016855073991473013,8.537118834084367e-05,0.0003858992864273159,0.00018613262318480927,0.0001662719207779606,0.00017854609595460146,0.00013598888949331033,0.00015630599370322073,0.0002024933385916361,9.504111138389782e-05,0.00012539689321823256,0.0001901379976271045,0.00028258145867878783,0.00010822243639987405,0.00025928984943031087,0.0001742585667081187,0.00012995439557994537,0.00013669135721285918,0.00013347828903675918,0.0001390847103376558,0.00010650565143892621,0.0001478546474971143,0.00010368616340024061,8.719372321253083e-05,4.8447427306186344e-05,0.00017482373517991868,0.00020860912076900995,0.0001415632161682723,8.559131964376298e-05,0.00011017173421183913,0.00014168190209415955,0.0002655244820679581,0.00010182594591421346
