Emotion,2019-06-06,2019-06-13,2019-06-20,2019-06-27,2019-07-04,2019-07-11,2019-07-18,2019-07-25,2019-08-01,2019-08-08,2019-08-15,2019-08-22,2019-08-29,2019-09-05,2019-09-12,2019-09-19,2019-09-26,2019-10-03,2019-10-10,2019-10-17,2019-10-24,2019-10-31,2019-11-07,2019-11-14,2019-11-21,2019-11-28,2019-12-05,2019-12-12,2019-12-19,2019-12-26,2020-01-02,2020-01-09,2020-01-16,2020-01-23,2020-01-30,2020-02-06,2020-02-13,2020-02-20,2020-02-27,2020-03-05,2020-03-12,2020-03-19,2020-03-26,2020-04-02,2020-04-09,2020-04-16,2020-04-23,2020-04-30,2020-05-07,2020-05-14,2020-05-21,2020-05-28,2020-06-04,2020-06-11,2020-06-18,2020-06-25,2020-07-02,2020-07-09,2020-07-16,2020-07-23,2020-07-30,2020-08-06,2020-08-13,2020-08-20,2020-08-27,2020-09-03,2020-09-10,2020-09-17,2020-09-24,2020-10-01,2020-10-08,2020-10-15,2020-10-22,2020-10-29,2020-11-05,2020-11-12,2020-11-19,2020-11-26,2020-12-03,2020-12-10,2020-12-17,2020-12-24,2020-12-31,2021-01-07,2021-01-14,2021-01-21,2021-01-28,2021-02-04,2021-02-11,2021-02-18,2021-02-25,2021-03-04,2021-03-11,2021-03-18,2021-03-25,2021-04-01,2021-04-08,2021-04-15,2021-04-22,2021-04-29,2021-05-06,2021-05-13,2021-05-20,2021-05-27,2021-06-03,2021-06-10,2021-06-17,2021-06-24,2021-07-01,2021-07-08,2021-07-15,2021-07-22,2021-07-29,2021-08-05,2021-08-12,2021-08-19,2021-08-26,2021-09-02,2021-09-09,2021-09-16,2021-09-23,2021-09-30,2021-10-07,2021-10-14,2021-10-21,2021-10-28,2021-11-04,2021-11-11,2021-11-18,2021-11-25,2021-12-02,2021-12-09,2021-12-16,2021-12-23,2021-12-30,2022-01-06,2022-01-13,2022-01-20,2022-01-27,2022-02-03,2022-02-10,2022-02-17,2022-02-24,2022-03-03,2022-03-10,2022-03-17,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-19,2022-05-26,2022-06-02,2022-06-09,2022-06-16,2022-06-23,2022-06-30,2022-07-07,2022-07-14,2022-07-21,2022-07-28,2022-08-04,2022-08-11,2022-08-18,2022-08-25,2022-09-01,2022-09-08,2022-09-15,2022-09-22,2022-09-29,2022-10-06,2022-10-13,2022-10-20,2022-10-27,2022-11-03,2022-11-10,2022-11-17,2022-11-24,2022-12-01,2022-12-08,2022-12-15,2022-12-22,2022-12-29,2023-01-05,2023-01-12,2023-01-19,2023-01-26,2023-02-02,2023-02-09,2023-02-16,2023-02-23,2023-03-02,2023-03-09,2023-03-16
Apathetic,3.739630847121589e-05,4.9217152991332114e-05,4.9811704229796305e-05,4.543955219560303e-05,3.6362831451697275e-05,6.806644523749128e-05,4.260642526787706e-05,3.117506275884807e-05,4.398405144456774e-05,4.0873492253012955e-05,3.7311037885956466e-05,3.7505906220758334e-05,4.977514981874265e-05,2.515501546440646e-05,3.904914410668425e-05,4.659923069993965e-05,3.9791786548448727e-05,4.039552004542202e-05,4.9130077968584374e-05,3.8893027522135526e-05,4.0067025111056864e-05,4.9032707465812564e-05,4.5016426156507805e-05,4.2089097405551e-05,5.152450830792077e-05,3.2403841032646596e-05,5.805896216770634e-05,4.55177687399555e-05,4.617276135832071e-05,5.163807873032056e-05,5.422994217951782e-05,1.773155304363172e-06,1.319496277574217e-06,1.2466094858609722e-06,2.4204077817557845e-06,1.657652433095791e-06,1.3001763363718055e-06,2.6111940769624198e-06,1.9365227217349457e-06,2.019882685999619e-06,1.2684829471254488e-06,1.7794393443182344e-06,1.5132096677916707e-06,1.6843298453750322e-06,1.2619235576494248e-06,2.456332140354789e-06,1.1672359505610075e-06,1.0982543017235002e-06,1.660207203713071e-06,1.673267661317368e-06,1.376523414364783e-06,1.961484940693481e-06,1.311253072344698e-06,1.9799933852482354e-06,1.6870196759555256e-06,1.914084805321181e-06,2.0376339762151474e-06,1.342613472843368e-06,2.0131988094362896e-06,1.9144220004818635e-06,5.2997322200099006e-05,1.9992673969682073e-06,1.981838977371808e-06,1.7410953887520009e-06,1.8613219481267151e-06,2.9906589134043315e-06,1.93670962289616e-06,1.8759340036922367e-06,1.342288442174322e-06,1.6898480907912017e-06,1.2730378102787654e-06,1.818809892029094e-06,2.3012544261291623e-06,1.1333082738929079e-06,1.0493337185835117e-06,2.0198970105411718e-06,1.2257852404218283e-06,1.3530988098864327e-06,1.4009559663463733e-06,1.6881182318684296e-06,1.3565251038016868e-06,2.021248292294331e-06,1.6110882370412583e-06,1.7400092247044086e-06,1.6323358522640774e-06,1.4439219739870168e-06,1.6461854102090001e-06,1.3781236702925526e-06,1.5164687283686362e-06,1.8084175508192857e-06,2.305433099536458e-06,9.651000709709479e-07,1.720527620818757e-06,2.6796724341693334e-06,1.9708641048055142e-06,1.26173767966975e-06,2.2147598883748287e-06,1.1620498980846605e-06,2.583527020760812e-06,1.3250760275695939e-06,2.1694693259632913e-06,2.2044994238967774e-06,1.6922366512517328e-06,2.812415004882496e-06,1.530531449134287e-06,1.2585036301970831e-06,1.883872869257175e-06,2.164817260563723e-06,1.8525486211729003e-06,1.4773022485314868e-06,1.6424586419816478e-06,2.3327156668528914e-06,4.378520679892972e-05,2.035489387708367e-06,2.3230879833135987e-06,1.2160983260400826e-06,1.2534280813270016e-06,1.2855300610681297e-06,1.7494393205197412e-06,1.6033800420700572e-06,1.5965391639838344e-06,1.7661900528764818e-06,2.370479251112556e-06,1.4053566701477394e-06,2.2894892026670277e-06,2.5127844764938345e-06,1.5539144442300312e-06,9.644468264013994e-07,1.2477173640945693e-06,1.2814689398510382e-06,1.628939116926631e-06,1.6354333638446406e-06,2.7524858978722477e-06,1.4726173276358168e-06,1.2423321322785341e-06,1.6704552763258107e-06,1.9948274712078273e-06,1.0143436384169036e-06,1.7521018662591814e-06,2.1955938791506924e-06,1.344564338978671e-06,1.7591769392311107e-06,1.6254509773716563e-06,2.712647301450488e-06,2.3027739644021494e-06,2.224059016953106e-06,1.2653663361561485e-06,1.6360470453946618e-06,1.8806684920491534e-06,2.0104148461541627e-06,3.4724089346127585e-06,1.7482760767961736e-06,1.874144800240174e-06,1.174360363620508e-06,1.4720334320372785e-06,1.914231006594491e-06,1.4227507563191466e-06,1.3726696579396958e-06,1.5451992112502921e-06,1.5800020491951727e-06,2.7431617581896717e-06,1.2643409945667372e-06,1.4107853303357842e-06,2.530834763092571e-06,6.397573451977223e-05,2.3367001631413586e-06,3.361166818649508e-06,1.5918075177978608e-06,1.3804097989122965e-06,2.0520592443062924e-06,1.4926259837011457e-06,1.6861972653714474e-06,2.509905243641697e-06,3.0858284389978508e-06,1.4134831189949182e-06,1.4364201206262805e-06,1.4367898302225512e-06,1.8871996871894225e-06,2.682893182281987e-06,2.054590595435002e-06,2.1743783236161107e-06,1.6505944131495198e-06,1.7699817362881731e-06,1.6608522628303035e-06,1.938669811352156e-06,1.2496071803980158e-06,2.569938942542649e-06,4.9698624934535474e-05,2.0058066638739547e-06,1.4946731425879989e-06,1.6191610257010325e-06,1.937193474077503e-06,1.4768722849112237e-06,1.5176329952737433e-06,2.1052785541542107e-06,1.51266681314155e-06,1.9645672182377893e-06,8.546799676878436e-07
Sad,2.2239797544898465e-05,1.874591725936625e-05,2.1871830540476367e-05,1.718196290312335e-05,1.6334772226400673e-05,1.5518200598307885e-05,1.6230998880928382e-05,1.4615819964092225e-05,2.6574278308544308e-05,2.2441896362579428e-05,1.3296888027980458e-05,1.1048578926420305e-05,1.6884343494893983e-05,2.139529533451423e-05,2.1667607143172063e-05,2.58396721619647e-05,2.1505831682588905e-05,1.630936276342254e-05,1.521379454061389e-05,9.854041309154127e-06,1.4398056919162627e-05,1.5200377674773335e-05,1.8884107703343034e-05,2.82424662145786e-05,1.4920355170033872e-05,1.369387700833613e-05,3.845157698378898e-05,1.5659856217098422e-05,2.2518413970828988e-05,2.158993447665125e-05,3.05723151541315e-05,6.3755073824722786e-06,6.109195965109393e-06,8.431913556705695e-06,1.0622224181133788e-05,1.3114868124830537e-05,1.1120007002318744e-05,1.3367777683015447e-05,2.5216309950337745e-05,1.6660553228575736e-05,3.897147053066874e-06,7.914840352896135e-06,1.1852872376039159e-05,1.661397618590854e-05,4.0922677726484835e-06,1.0819277122209314e-05,9.570900147082284e-06,5.196890015213285e-06,1.8107733922079206e-05,8.715376679901965e-06,3.398552507860586e-06,2.220030000898987e-05,6.3538591348333284e-06,1.8520160665502772e-05,2.153956302208826e-05,9.105889148486312e-06,9.611961104383226e-06,7.905394340923522e-06,1.0082009794132318e-05,1.128920484916307e-05,2.678864257177338e-05,1.4970087249821518e-05,1.737685306579806e-05,1.9222308765165508e-05,4.223138967063278e-05,2.927928107965272e-05,1.741237792884931e-05,9.936305104929488e-06,1.704805799818132e-05,1.2807295206584968e-05,1.3889770343666896e-05,1.538793912914116e-05,1.945120675372891e-05,3.121032568742521e-05,8.518002687196713e-06,1.658745895838365e-05,1.3548545211961027e-05,2.1084555555717088e-05,1.2589151083375327e-05,1.592807166161947e-05,2.0207859051879495e-05,2.9933427867945284e-05,1.1976286259596236e-05,2.583827699709218e-05,1.9765953766182065e-05,8.632036042399704e-06,2.6275894924765453e-05,2.2035012079868466e-05,2.0194665921735577e-05,1.7261003449675627e-05,2.331949508516118e-05,1.8900616851169616e-05,2.0040741219418123e-05,2.2067026293370873e-05,2.3270184101420455e-05,1.1375010217307135e-05,1.583592893439345e-05,1.7154121451312676e-05,2.145320104318671e-05,1.2538444934762083e-05,1.268674350285437e-05,9.615130693418905e-06,1.1074915164499544e-05,2.19723424379481e-05,1.8116905266651884e-05,1.1535727935552131e-05,3.045495213882532e-05,6.785081041016383e-06,4.248072946211323e-05,2.984557067975402e-05,2.3433947717421688e-05,1.5548004739684984e-05,2.5292478312621824e-05,2.0279794625821523e-05,8.347056791535579e-06,1.3793234757031314e-05,2.5527622710797004e-05,7.4738459261425305e-06,1.0794045010698028e-05,1.0366618880652823e-05,9.885009603749495e-06,1.1605165127548389e-05,2.9898299544584006e-05,1.1429626283643302e-05,1.65277215273818e-05,1.8917426132247783e-05,1.1162574082845822e-05,3.895404006470926e-06,1.6166794011951424e-05,2.0384337403811514e-05,1.4140940038487315e-05,2.108208354911767e-05,2.1326161004253663e-05,5.636565674649319e-06,7.494858436984941e-06,2.3916883947094902e-05,2.403550570306834e-05,9.63273942033993e-06,4.063726737513207e-05,1.2688129572779872e-05,2.143476922356058e-05,1.5103071746125352e-05,2.3597329345648177e-05,2.040554136328865e-05,3.368917532498017e-05,1.693352714937646e-05,1.51988206198439e-05,2.4061871954472736e-05,2.4016009774641134e-05,2.426643914077431e-05,2.4285889594466425e-05,1.4756828932149801e-05,2.0180819774395786e-05,2.9612279831781052e-05,8.487795639666729e-06,1.7946276784641668e-05,3.6165612982586026e-05,1.9047427485929802e-05,2.520489397284109e-05,2.0721085093100555e-05,2.4754150217631832e-05,1.1797160368587356e-05,1.4326719792734366e-05,1.8646076568984427e-05,2.4792921976768412e-05,1.4935362742107827e-05,2.737691829679534e-05,1.124504160543438e-05,6.040830157871824e-06,1.2206454812258016e-05,9.646611943026073e-06,3.95730348827783e-05,3.301787728560157e-05,3.6891437048325315e-05,1.8701755834626965e-05,1.641702328925021e-05,1.8128126612282358e-05,2.8395237677614205e-05,2.5223323973477818e-05,9.944797056959942e-06,2.7698377380147576e-05,2.3844513634685427e-05,4.5613229303853586e-05,2.5133560484391637e-05,1.8646911485120654e-05,1.0860622751351912e-05,1.56151636474533e-05,2.6389001504867338e-05,1.1286725566606037e-05,1.5255205653375015e-05,1.6616091670584865e-05,1.1442785762483254e-05,9.338597919850145e-06,2.422896977805067e-05,3.1720574042992666e-05,2.0237290300428867e-05,2.9805825761286542e-05,2.271249468321912e-05
Happy,1.6822883480926976e-05,1.5369612810900435e-05,1.4682189430459403e-05,1.205639182444429e-05,1.1252943295403384e-05,1.4958746760385111e-05,1.4124550034466665e-05,1.3866937479178887e-05,1.831584631872829e-05,2.2921916752238758e-05,7.884736987762153e-06,1.031882766255876e-05,1.3961495824332815e-05,1.136901573772775e-05,1.5207065189315472e-05,2.078653415082954e-05,2.4609786123619415e-05,1.844136932049878e-05,9.8858326964546e-06,5.181134383747121e-06,8.837884706736077e-06,1.320893716183491e-05,1.3723512893193401e-05,2.166633385058958e-05,9.079883966478519e-06,1.1705210454238113e-05,3.079378075199202e-05,1.3398327610048e-05,1.5191554666671436e-05,3.347283563925885e-05,1.8317387002753094e-05,0.00030452676583081484,0.00044385602814145386,0.0003032452368643135,0.00024756378843449056,0.00014414246834348887,0.0001538289216114208,0.0001245247112819925,9.496060374658555e-05,9.303839033236727e-05,0.0003199185593985021,0.00022679987887386233,0.00024876088718883693,0.00022078615438658744,0.0003187529800925404,0.00035311191459186375,0.00030545922345481813,0.00019726657774299383,0.00019020090985577554,0.0002652000985108316,0.0003949751262553036,0.00013596279313787818,0.0002536919782869518,0.00019122674711979926,0.00010311808000551537,0.0001591562177054584,0.00023023365065455437,0.0002588439383544028,0.0001862242934294045,0.00017507170559838414,2.916027369792573e-05,0.00015063835598994046,0.0001565410493640229,0.0002625024935696274,0.00029263165197335184,9.86394370556809e-05,0.00023298880842048675,0.000298572558676824,0.00026860114303417504,8.786834951024503e-05,0.0001280025753658265,0.00021679633937310427,7.909993291832507e-05,0.0004907978582195938,0.00026051048189401627,0.0002411380992271006,0.00018249069398734719,8.400785009143874e-05,0.00027782691176980734,0.0005154033424332738,0.00019238170352764428,0.00018239380733575672,0.0006668808637186885,0.0003959876485168934,0.00020445669360924512,0.00029291879036463797,0.00020803841471206397,7.609789463458583e-05,0.000129983076476492,0.0002714752627070993,0.00020488850714173168,0.00011405788973206654,0.00010912805009866133,0.00013923220103606582,0.00019837945001199841,0.00015780614921823144,0.00019662268459796906,0.00021619581093546003,0.0001033536609611474,0.00016281500575132668,0.00012581954069901258,0.00016076129395514727,0.0001764895423548296,0.0001489935675635934,9.641744691180065e-05,0.00027379629318602383,8.988677291199565e-05,0.00023553322535008192,5.64884721825365e-05,8.785282989265397e-05,8.513848297297955e-05,0.00015233545855153352,2.4731400117161684e-05,0.00019706434977706522,0.0002225114731118083,0.00023544709256384522,0.00020770711125805974,0.00028505612863227725,0.00010469986591488123,0.0003041989984922111,0.0002438908559270203,0.00013229863543529063,0.00017134651716332883,0.00014706341607961804,9.373549255542457e-05,0.00013076697359792888,0.00020893142209388316,0.00017636653501540422,0.00023741165932733566,0.0002890774921979755,0.00018363111303187907,0.0002428034204058349,0.00023864633112680167,0.00021039441344328225,0.0003380930866114795,0.00014137863763608038,0.00010737413686001673,0.00027381585096009076,8.300808258354664e-05,9.357634553452954e-05,0.00012656745093408972,0.00020526880689430982,0.00016705396410543472,0.0002672577975317836,0.00027876661624759436,0.00017912749899551272,0.00010094077879330143,0.00017273898993153125,0.00014759354235138744,0.0001516619959147647,0.00013740011490881443,0.00012778036762028933,0.0002209509548265487,0.00016256798699032515,0.00035741599276661873,0.0001399216562276706,0.0002747373073361814,0.000290598050924018,6.757693336112425e-05,0.000202420269488357,0.00030603757477365434,0.00015832278586458415,0.00032104901038110256,0.00037124668597243726,2.9228918720036745e-05,0.000315551005769521,9.908121865009889e-05,0.00014638995344284922,0.00015443765732925385,0.00015069359506014735,0.00019945541862398386,0.00013817826402373612,0.00012311509635765105,8.580317808082327e-05,9.8475327831693e-05,0.00015711187734268606,0.00014009659935254604,0.00012532348046079278,0.00014495488721877337,0.00018427720351610333,0.00012093764235032722,6.83800462866202e-05,0.00014931851183064282,0.00020714011043310165,0.00022324020392261446,0.0004014254081994295,0.00011266650835750625,3.469258444965817e-05,0.0003680005029309541,0.00024838486569933593,0.00026851193979382515,0.00014960122643969953,0.00030456602689810097,8.79008584888652e-05,0.00019914450240321457,0.00022222659026738256,8.364872337551787e-05,0.00024364626733586192
Lonely,1.149660147348186e-05,2.250147190352436e-05,1.4170985195960384e-05,1.1835892109957058e-05,1.4863082469673827e-05,1.566074752190616e-05,1.4642524547525682e-05,1.4194211871654261e-05,3.1632251193514094e-05,2.585530819487758e-05,1.0933643352473155e-05,9.816675628826488e-06,1.3526489055948332e-05,1.5457657355000265e-05,2.0533621864160523e-05,2.3425172912538983e-05,1.698020969342906e-05,1.5756282664369792e-05,1.0677508726075757e-05,8.224640623666346e-06,1.6827640138217248e-05,1.3457505701808259e-05,1.1213855941605289e-05,3.853839007206261e-05,1.402830548613565e-05,1.1554286174941808e-05,4.1745919588720426e-05,1.557118957862258e-05,3.183586522936821e-05,2.59923381236149e-05,1.940633410413284e-05,7.34938384994166e-06,6.6935658651345875e-06,7.426589945680462e-06,9.629906344343908e-06,1.3343100363272242e-05,7.088976872182684e-06,2.1023488443461247e-05,6.421900252462365e-06,1.3600930287793744e-05,5.518747457244899e-06,1.2118029189878143e-05,1.8226935935672373e-05,1.693125523161143e-05,7.932289008749649e-06,8.153169801516924e-06,1.295102083531674e-05,4.3161171561223455e-06,6.957584901101654e-06,5.971129212412052e-06,7.121820999600459e-06,4.5275399315869436e-05,8.454327144136187e-06,3.0255167075665668e-05,6.869423032185296e-06,1.450439594918862e-05,1.0953246601275168e-05,5.477865670400206e-06,7.255506261572009e-06,2.1272166122798808e-05,1.1526948583195917e-05,1.039254402712686e-05,1.1321220881654881e-05,1.3745544492849149e-05,4.197461385047063e-05,1.657534266996663e-05,1.4135224773781374e-05,1.4672587894892786e-05,2.1709351130994037e-05,1.575841088197194e-05,2.7473488444229588e-05,2.0682304239016958e-05,3.094562271144241e-05,1.1941451703023631e-05,4.088183231942821e-06,6.121571459516417e-06,1.9064867956331e-05,1.8649690900929272e-05,1.7593361917533912e-05,8.059746505750809e-06,1.4119634215603583e-05,3.969006138504483e-05,1.5729820006527007e-05,1.0568389370746445e-05,1.4687787370348815e-05,1.232661452377215e-05,5.047601734986529e-05,2.821986527123954e-05,1.388241071254015e-05,6.9081788751645945e-06,1.7519745597383007e-05,1.1610722140176222e-05,3.3457490644650534e-05,1.436702768842224e-05,2.1161924451007508e-05,5.268563654681202e-06,1.8804590581567027e-05,1.2347769370535389e-05,1.696045910648536e-05,1.6879710528883152e-05,1.7267897419515066e-05,1.1102592907263897e-05,2.3619726562174037e-05,3.826203101198189e-05,1.6279771443805657e-05,1.0769701475510374e-05,2.4604347345302813e-05,1.2290191079955548e-05,3.8747224607504904e-05,1.0132383977179416e-05,2.6216008336632513e-05,1.36533863042132e-05,1.1315606570860837e-05,1.7663376638665795e-05,1.540744415251538e-05,6.0945585573790595e-06,3.46528941008728e-05,3.5766254313784884e-06,1.2007155419269111e-05,1.6991874872474e-05,5.790352133772103e-06,2.9036373234703206e-05,1.6905505617614836e-05,1.950743535417132e-05,2.037847661995329e-05,2.4039904019446112e-05,1.5054241885081865e-05,3.6401347642822657e-06,7.237695172079839e-06,2.9642071240232326e-05,1.3267939721117727e-05,1.248200442205416e-05,4.410425026435405e-05,1.0961094631056767e-05,7.532686595368432e-06,1.6872705600690097e-05,1.837235140556004e-05,1.551088826090563e-05,2.3266884454642422e-05,2.517893517506309e-05,3.693289545481093e-05,2.6273428375134245e-05,1.130061355070211e-05,2.482668605807703e-05,3.0826293368590996e-05,3.316606307635084e-05,2.6450421501067467e-05,1.946393422258552e-05,2.0087321900064126e-05,3.113574712187983e-05,2.8602838938240893e-05,3.7394998798845336e-05,8.976082426670473e-06,1.8642367649590597e-05,5.874151156604057e-06,1.094567596737761e-05,3.47577479260508e-05,2.0358616893645376e-05,2.8446404030546546e-05,1.971847450477071e-05,2.4265547835966572e-05,8.933433491620235e-06,4.42624295828864e-05,1.1999896742054261e-05,1.1367059414624237e-05,2.3855171093600802e-05,3.265889245085418e-05,1.085234271158697e-05,1.6538708223379217e-05,2.5678251404315233e-05,1.7441449244870455e-06,1.9134407921228558e-05,3.295248097856529e-05,3.06776819343213e-05,1.6749812857597135e-05,2.801554001052864e-05,1.8443583030602895e-05,3.241088052163832e-05,1.2322927432251163e-05,5.829303518112283e-06,3.627947444329038e-05,4.115093543077819e-05,1.5086209714354482e-05,2.268530624860432e-05,1.647302087803837e-05,9.962400326912757e-06,1.6552952729398385e-05,4.027973409392871e-05,4.957435976393754e-06,3.009305874002166e-05,1.1315359188301954e-05,1.262281512026675e-05,1.9281407730886713e-05,5.716576561098918e-05,4.1776769649004564e-05,2.773869528027717e-05,3.517082586768083e-05,1.094521394406911e-05
Stressed,7.186324637586949e-06,6.36383265373297e-06,7.485838523280108e-06,6.834310170233948e-06,5.399880592449335e-06,7.211776392068714e-06,5.053983386460459e-06,5.484241683006985e-06,8.25550432637101e-06,6.001786459819414e-06,5.837101980432635e-06,6.1136679505580105e-06,6.477200258814264e-06,5.7106408348772675e-06,5.671079634339549e-06,5.295732535159914e-06,6.141495305200806e-06,5.282004167384002e-06,6.843531537015224e-06,4.123094186070375e-06,4.893663572147489e-06,6.020796263328521e-06,8.674887794768438e-06,7.027658284641802e-06,5.4430252021120396e-06,4.7892172005958855e-06,7.531788924097782e-06,6.260600912355585e-06,7.870097761042416e-06,9.86250233836472e-06,6.88170121065923e-06,8.155716386681888e-07,1.3501356761480565e-06,1.2429081834852695e-06,2.3887710085546132e-06,1.7402110188413644e-06,9.915852388076019e-07,1.6624659338049241e-06,2.073084942821879e-06,3.170132913510315e-06,5.362491037885775e-07,1.0040447477877024e-06,1.6926567241171142e-06,1.5662278656236595e-06,7.290439612006594e-07,1.2989070228286437e-06,1.166759602710954e-06,1.4227574638425722e-06,1.658363771639415e-06,1.250879222425283e-06,1.2650966709770728e-06,2.818129360093735e-06,1.741993742143677e-06,3.4833747122320347e-06,1.8103394268109696e-06,2.0953953026037198e-06,3.0483147384074982e-06,2.637621946632862e-06,9.6416886208317e-07,2.6286475076631177e-06,1.8736494894255884e-05,3.824993655143771e-06,3.842521437036339e-06,4.389625246403739e-06,6.240444690774893e-06,3.517857066981378e-06,3.3379228625562973e-06,4.196254508315178e-07,1.7503703020338435e-06,2.4217108602897497e-06,2.6858303954213625e-06,9.519613399788796e-07,6.188803126860876e-06,3.612020464061061e-06,1.3294227301230421e-06,3.519784286254435e-06,6.680358637822792e-06,2.2397766770154703e-06,3.3160069961013505e-06,3.464018163867877e-06,1.6927256183407735e-06,7.266539796546567e-06,3.243141691200435e-06,2.717263669183012e-06,3.7331808471208205e-06,8.249588177022815e-07,6.064286026230548e-06,2.1146640847291565e-06,3.1128593036555685e-06,2.8231395390321268e-06,5.602616965916241e-06,3.967837983509526e-06,3.6028586691827513e-06,2.807126747939037e-06,4.331257514422759e-06,4.305353741074214e-06,1.227458142238902e-06,1.9967708340118406e-06,6.57518967273063e-06,1.6422661701653851e-06,3.0174667244864395e-06,2.845394647010835e-06,2.0173458779026987e-06,6.936639692867175e-06,3.2701661893952405e-06,1.60278511884826e-06,1.137091931013856e-05,7.465728231181856e-07,1.35507370941923e-05,5.274689556244994e-06,5.227937890595058e-06,3.198171270923922e-06,1.8764449123409577e-05,2.8204051432112465e-06,4.242093382345047e-06,2.128243750121328e-06,5.88276691360079e-07,3.460021616774611e-06,1.8661422700461117e-06,7.805847985764558e-07,2.6024449653050397e-06,1.4257896054914454e-06,3.70025168194843e-06,5.920153398619732e-06,4.768357030116022e-06,5.915448468840623e-07,2.604006112960633e-07,1.5994573914213106e-06,2.8391971227392787e-06,7.711342732363846e-06,1.1190207942490815e-06,3.4884787964983843e-06,7.272819857462309e-06,2.8988608846702846e-06,8.779956033322378e-07,5.2024779506609775e-06,9.535222488921136e-06,2.3939651327964384e-06,3.0590117603424005e-06,3.4235692965012277e-06,5.620814590656664e-06,4.981262918590801e-06,5.579024673352251e-06,4.513189196586609e-06,4.387360604596324e-06,8.180361874110531e-06,3.7654283460142324e-06,2.492659632480354e-06,6.0408751778595615e-06,3.163001338180038e-06,3.995315637439489e-06,4.765454832522664e-06,1.8415519207337638e-06,8.61886564962333e-06,2.823974909915705e-06,4.883295787294628e-06,3.7977524698362686e-06,4.4469024942372926e-06,7.911808097560424e-06,5.947338195255725e-06,4.3710779209504835e-06,4.077436642546672e-06,3.3878502563311486e-06,5.187901479075663e-06,1.894033994176425e-05,9.312332622357644e-06,1.2286397577554453e-05,2.436549266349175e-06,2.5367332909809193e-06,2.853496880561579e-06,2.25306303036632e-06,8.869181328918785e-06,5.279470769892214e-06,3.6997855659137713e-06,4.297463874536334e-06,4.252702183293877e-06,6.40648750049877e-06,7.214175639091991e-06,4.976126092515187e-06,2.752835371211404e-06,1.1090286534454208e-05,6.207774276845157e-06,6.113175913924351e-06,2.8449799174268264e-06,3.093205805271282e-06,2.082615111476116e-07,8.870957799445023e-07,5.860373221366899e-06,2.7657172267936403e-06,2.57479246101866e-06,2.169133040297311e-06,3.1561223750031786e-06,2.7517789931152947e-06,7.620800261065597e-06,4.73685850010952e-06,2.7030623641621787e-06,7.106046723492909e-06,4.66530173071078e-06
